,File_Name,Cluster_Label_A,Cluster_Label_B,File_Path,best_k_value
406,58e78a9e9600a43b1f97730504fa3827d144bfbb.bin,21,124,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/8/e/58e78a9e9600a43b1f97730504fa3827d144bfbb.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
407,5e76274ee316a99f7fb404f6c2e44d2e3756b7f6.bin,21,124,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/e/7/5e76274ee316a99f7fb404f6c2e44d2e3756b7f6.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
408,598079ae0d985e295e640b1781007d85f3a612d3.bin,21,1508,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/9/8/598079ae0d985e295e640b1781007d85f3a612d3.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
409,5513f93271259e9f3252b3dd43997fb1ef123cb1.bin,21,98,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/5/1/5513f93271259e9f3252b3dd43997fb1ef123cb1.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
410,5054d5e388b54c9a851d2b4ca5f4732d5cc7b31a.bin,21,55,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/0/5/5054d5e388b54c9a851d2b4ca5f4732d5cc7b31a.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
411,575af2d5d917bf9f1a460caa15199a032022b9bc.bin,21,55,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/5/7/5/575af2d5d917bf9f1a460caa15199a032022b9bc.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
412,fe05d40bc6cb3ae1497ea2e783fa63b24f0e34c1.bin,21,3,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/f/e/0/fe05d40bc6cb3ae1497ea2e783fa63b24f0e34c1.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
413,fb19181131bf35ac51d563d5b9a31dba2a6b9e94.bin,21,55,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/f/b/1/fb19181131bf35ac51d563d5b9a31dba2a6b9e94.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
414,c877974a5a9b2e16aa5741b037bce28e798f5d97.bin,21,30,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/8/7/c877974a5a9b2e16aa5741b037bce28e798f5d97.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
415,c77aaa4b8a0c892dcf9e35171659d6bf52a0778d.bin,21,1209,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/c/7/7/c77aaa4b8a0c892dcf9e35171659d6bf52a0778d.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
416,4abaceb364fac523211c7d89eec1c050bbe541fb.bin,21,3,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/4/a/b/4abaceb364fac523211c7d89eec1c050bbe541fb.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
417,4686b03aff9e69026bd73ba2ca4b0f92c6fbeb53.bin,21,203,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/4/6/8/4686b03aff9e69026bd73ba2ca4b0f92c6fbeb53.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
418,0e534d44bf7e86d47b7e912a9c49d73c4ae40be8.bin,21,271,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/e/5/0e534d44bf7e86d47b7e912a9c49d73c4ae40be8.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
419,01ebd0e1b7f854f03c5e1ad36c486f7afb9e8fe6.bin,21,161,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/1/e/01ebd0e1b7f854f03c5e1ad36c486f7afb9e8fe6.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
420,05cabe1c0f7e1ca8dc8872317d2a24417084d158.bin,21,1820,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/0/5/c/05cabe1c0f7e1ca8dc8872317d2a24417084d158.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
421,67a33569e74a8a9a49c0aa242c77aa431c833303.bin,21,1209,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/6/7/a/67a33569e74a8a9a49c0aa242c77aa431c833303.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
422,71fd5cbad0938c2ec03bb30d4bcb18e6b3c75163.bin,21,3,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/7/1/f/71fd5cbad0938c2ec03bb30d4bcb18e6b3c75163.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
423,744a7cd0b3baa5cc19b3facdf8b418df7c71281a.bin,21,203,datacopy/UCSB.JP/data_feed.geo_japan_6m_public_flag/7/4/4/744a7cd0b3baa5cc19b3facdf8b418df7c71281a.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
424,5d2b88fe54d8eeaca07846db14019d9391596494.bin,21,3,datacopy/UCSB/5d2b88fe54d8eeaca07846db14019d9391596494.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
425,287d39209c960bd84cc783e55278160201303131.bin,21,203,datacopy/UCSB/287d39209c960bd84cc783e55278160201303131.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
426,c87ece37ada027f5cdece74bf0298813945cca5d.bin,21,203,datacopy/UCSB/c87ece37ada027f5cdece74bf0298813945cca5d.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
427,dc0ee98d69744c9aa94b080c1424157f33c5d48e.bin,21,4,datacopy/UCSB/dc0ee98d69744c9aa94b080c1424157f33c5d48e.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
428,603eee7ac932f1518f8bb25b5f57b82d0c005b81.bin,21,477,datacopy/UCSB/603eee7ac932f1518f8bb25b5f57b82d0c005b81.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
429,30f5f74ecb7d53a6ee72395dd1578174217d48d2.bin,21,64,datacopy/UCSB/30f5f74ecb7d53a6ee72395dd1578174217d48d2.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
430,648b615a9222343f94d072248e484d3c54fbca33.bin,21,203,datacopy/UCSB/648b615a9222343f94d072248e484d3c54fbca33.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
431,39841e645518085734604c006c79d95eca83ba0a.bin,21,124,datacopy/UCSB/39841e645518085734604c006c79d95eca83ba0a.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
432,4ec26a59b4b70f60bc82d1ebe7183e09264cdc80.bin,21,203,datacopy/UCSB/4ec26a59b4b70f60bc82d1ebe7183e09264cdc80.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
433,498073295a31817e0ca63ca650be656b633735ff.bin,21,1837,datacopy/UCSB/498073295a31817e0ca63ca650be656b633735ff.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
434,92a8453ae03465faa60489e8f656571fcfb0afbd.bin,21,124,datacopy/UCSB/92a8453ae03465faa60489e8f656571fcfb0afbd.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
435,89ccf74a4277eabd8b4f58c09cf649508090a376.bin,21,3,datacopy/UCSB/89ccf74a4277eabd8b4f58c09cf649508090a376.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
436,759fbb3e1926a126bc40200a5f364af297c79012.bin,21,124,datacopy/UCSB/759fbb3e1926a126bc40200a5f364af297c79012.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
437,d9192e38412faf1f9281dda9dd7161f67f3cedc0.bin,21,124,datacopy/UCSB/d9192e38412faf1f9281dda9dd7161f67f3cedc0.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
438,14d09d67dc983492abffdc48a4ad5a08c7e9bfab.bin,21,477,datacopy/UCSB/14d09d67dc983492abffdc48a4ad5a08c7e9bfab.bin,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
439,outlookmail.exe,21,3,datacopy/BB/Files/2014-08-01/outlookmail.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
440,xzqyetcascx.exe,21,113,datacopy/BB/Files/2014-12-17/xzqyetcascx.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
441,websnapservices.exe,21,3,datacopy/BB/Files/2015-03-30/websnapservices.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
442,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
443,informacoes.05.04.2015LJGNLJ54545548878SDFG4867SGS878DFSDG88448ESF.exe,21,52,datacopy/BB/Files/2015-04-08/informacoes.05.04.2015LJGNLJ54545548878SDFG4867SGS878DFSDG88448ESF.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
444,xztqhwfxadfcv.exe,21,113,datacopy/BB/Files/2014-11-11/xztqhwfxadfcv.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
445,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
446,15_06_homer.txt.exe,21,3,datacopy/BB/Files/2014-06-20/15_06_homer.txt.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
447,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
448,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
449,xuzytedcas.exe,21,113,datacopy/BB/Files/2014-10-27/xuzytedcas.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
450,zxzxcyqhgcads.exe,21,113,datacopy/BB/Files/2014-10-27/zxzxcyqhgcads.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
451,haika.exe,21,113,datacopy/BB/Files/2014-10-27/haika.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
452,Comprovante_html.exe,21,3,datacopy/BB/Files/2014-10-13/Comprovante_html.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
453,updateie.exe,21,3,datacopy/BB/Files/2014-10-13/updateie.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
454,Visualizar_DebitoReceitaFederalAgosto.com,21,3,datacopy/BB/Files/2014-08-06/Visualizar_DebitoReceitaFederalAgosto.com,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
455,RSkfsNR7.exe,21,198,datacopy/BB/Files/2017-09-29/RSkfsNR7.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
456,bab.exe,21,203,datacopy/BB/Files/2016-09-20/bab.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
457,expiorer.exe,21,217,datacopy/BB/Files/2014-08-08/expiorer.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
458,intimacao.scr,21,2,datacopy/BB/Files/2014-05-15/intimacao.scr,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
459,FrestyServe.exe,21,3,datacopy/BB/Files/2015-05-14/FrestyServe.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
460,FullScreen.exe,21,3,datacopy/BB/Files/2015-05-18/FullScreen.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
461,NETFXRepair.exe,21,3,datacopy/BB/Files/2015-05-18/NETFXRepair.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
462,IAStorlcon.exe,21,3,datacopy/BB/Files/2015-05-18/IAStorlcon.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
463,pega.rar.exe,21,3,datacopy/BB/Files/2015-04-30/pega.rar.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
464,1_24289387_directDownload_true.exe,21,3,datacopy/BB/Files/2014-02-27/1_24289387_directDownload_true.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
465,NFeletronica.exe,21,3,datacopy/BB/Files/2014-02-27/NFeletronica.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
466,JTZNTD.exe,21,124,datacopy/BB/Files/2019-02-22/JTZNTD.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
467,wds.exe,21,3,datacopy/BB/Files/2015-05-26/wds.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
468,adobe_acrobat_pro_pdf.exe,21,113,datacopy/BB/Files/2014-11-04/adobe_acrobat_pro_pdf.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
469,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
470,backup.exe,21,64,datacopy/BB/Files/2014-05-22/backup.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
471,transacao_772372998naf-0837429pdf.exe,21,3,datacopy/BB/Files/2014-10-08/transacao_772372998naf-0837429pdf.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
472,Comp.Trasacao_html.exe,21,3,datacopy/BB/Files/2014-10-14/Comp.Trasacao_html.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
473,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
474,555660.exe,21,3,datacopy/BB/Files/2014-10-03/555660.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
475,GBBradesco.exe,21,3,datacopy/BB/Files/2014-10-03/GBBradesco.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
476,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
477,MGSMPC.exe,21,124,datacopy/BB/Files/2019-03-01/MGSMPC.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
478,julho2014.exe,21,2,datacopy/BB/Files/2014-07-03/julho2014.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
479,JavaSERuntime.exe,21,3,datacopy/BB/Files/2015-04-16/JavaSERuntime.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
480,JwvStart7047.exe,21,3,datacopy/BB/Files/2015-05-25/JwvStart7047.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
481,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
482,NotaFiscal.pdf.exe,21,2,datacopy/BB/Files/2014-05-26/NotaFiscal.pdf.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
483,zgxyatecfahd.exe,21,113,datacopy/BB/Files/2014-10-24/zgxyatecfahd.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
484,xytwdac.exe,21,113,datacopy/BB/Files/2014-10-24/xytwdac.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
485,Alternate.exe,21,3,datacopy/BB/Files/2015-05-20/Alternate.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
486,usuario1.exe,21,3,datacopy/BB/Files/2014-08-05/usuario1.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
487,usuario2.exe,21,3,datacopy/BB/Files/2014-08-05/usuario2.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
488,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
489,Texto.rar.exe,21,3,datacopy/BB/Files/2015-05-06/Texto.rar.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
490,gwdevice.exe,21,3,datacopy/BB/Files/2015-05-06/gwdevice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
491,pegas.rar.exe,21,3,datacopy/BB/Files/2015-05-13/pegas.rar.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
492,k11.rar.exe,21,3,datacopy/BB/Files/2015-05-13/k11.rar.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
493,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
494,xczqyedsdcxas.exe,21,113,datacopy/BB/Files/2014-11-21/xczqyedsdcxas.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
495,csvcho.exe,21,3,datacopy/BB/Files/2014-06-26/csvcho.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
496,Cheque-N011214402102014.exe,21,3,datacopy/BB/Files/2014-10-02/Cheque-N011214402102014.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
497,atlservice.exe,21,1,datacopy/BB/Files/2014-06-13/atlservice.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
498,SunJavaScript.exe,21,3,datacopy/BB/Files/2015-05-21/SunJavaScript.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
499,winhlp.exe,21,3,datacopy/BB/Files/2015-05-21/winhlp.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
500,scrax.exe,21,3,datacopy/BB/Files/2014-05-27/scrax.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
501,TemNil.exe,21,3,datacopy/BB/Files/2015-05-19/TemNil.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
502,supply.exe,21,3,datacopy/BB/Files/2014-07-09/supply.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
503,StoreHost.exe,21,3,datacopy/BB/Files/2015-05-15/StoreHost.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
504,RSkfsNR7.exe,21,198,datacopy/BB/Files/2017-09-29/RSkfsNR7.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
505,wlsetup.exe,21,3,datacopy/BB/Files/2015-04-10/wlsetup.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
506,homer1103.exe,21,64,datacopy/BB/Files/2014-03-13/homer1103.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
507,DSG308910.exe,21,3,datacopy/BB/Files/2014-05-19/DSG308910.exe,"[82, 3, 1, 20, 9, 114, 1508, 437, 543, 30, 203, 271, 24, 5, 137, 30, 1, 90, 742, 64, 135, 4, 2, 95]"
